Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_local_currency,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Fee_basis,Verified_source_URL,Immigration_source_URL,Last_verified,Notes
United Kingdom,Cheshire,University of Chester,MSc Finance,12,Business,15500,26660,Yes,24,Graduate Route,program_total,https://www.chester.ac.uk/study/course-search/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Standard intl PG £15,500 unless listed otherwise."
United Kingdom,West Yorkshire,Leeds Trinity University,MSc Data Science and Artificial Intelligence,12,Analytics,15000,25800,Yes,24,Graduate Route,program_total,https://www.leedstrinity.ac.uk/international/international-fees-and-funding/tuition-fees/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Greater Manchester,University of Salford,MSc International Banking and Finance,12,Business,16980,29206,Yes,24,Graduate Route,program_total,https://www.salford.ac.uk/courses/postgraduate/international-banking-and-finance,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Confirm title on salford.ac.uk.
United Kingdom,Staffordshire,University of Staffordshire,MSc Management,12,Management,17500,30100,Borderline,24,Graduate Route,program_total,https://www.staffs.ac.uk/course/management-msc,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Standard intl PG taught £17,500."
United Kingdom,Derbyshire,University of Derby,MSc International Business and Finance,12,Business,17500,30100,Borderline,24,Graduate Route,program_total,https://www.derby.ac.uk/postgraduate/business-courses/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Same intl band as IB MSc unless course page differs.
United Kingdom,West Midlands,University of Wolverhampton,MSc Management,12,Management,18645,32069,Premium_OK,24,Graduate Route,program_total,https://www.wlv.ac.uk/courses/msc-management/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Yorkshire,University of Huddersfield,MSc Management,12,Management,18700,32164,Premium_OK,24,Graduate Route,program_total,https://courses.hud.ac.uk/2026-27/postgraduate/management-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Bedfordshire,University of Bedfordshire,MSc International Business with Data Analytics,12,Analytics,16900,29068,Yes,24,Graduate Route,program_total,https://www.beds.ac.uk/howtoapply/courses/postgraduate/next-year/international-business-with-data-analytics/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. 1-year route only; 2-year route excluded.
United Kingdom,Greater London,University of East London,MBA,12,Management,19500,33540,Premium_OK,24,Graduate Route,program_total,https://www.uel.ac.uk/study/fees-funding/international-fees-funding,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. MBA intl £19,500/yr 2026/27."
United Kingdom,Leicestershire,De Montfort University,MSc Global Business,12,Business,19000,32680,Premium_OK,24,Graduate Route,program_total,https://www.dmu.ac.uk/study/courses/postgraduate-courses/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Faculty business band £19,000 2026/27."
United Kingdom,Greater London,University of Greenwich,MBA Global,12,Management,20800,35776,Premium_OK,24,Graduate Route,program_total,https://www.gre.ac.uk/postgraduate-courses/bus/mba-global/2026,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Lancashire,University of Central Lancashire,MSc International Business,12,Business,19250,33110,Premium_OK,24,Graduate Route,program_total,https://www.lancashire.ac.uk/postgraduate/courses/international-business-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Cambridgeshire,Anglia Ruskin University,MSc International Business with Business Analytics,12,Analytics,19500,33540,Premium_OK,24,Graduate Route,program_total,https://www.aru.ac.uk/study/postgraduate/international-business-with-business-analytics,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Lincolnshire,University of Lincoln,MSc Management,12,Management,18100,31132,Borderline,24,Graduate Route,program_total,https://www.lincoln.ac.uk/course/mgtms/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Lincolnshire,University of Lincoln,MSc Economics,12,Economics,18100,31132,Borderline,24,Graduate Route,program_total,https://www.lincoln.ac.uk/studywithus/internationalstudents/internationalfeesandfunding/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. LIBS economics band £18,100."
United Kingdom,East Yorkshire,University of Hull,MSc International Business,12,Business,18500,31820,Borderline,24,Graduate Route,program_total,https://www.hull.ac.uk/study/postgraduate/courses,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Verify exact 2026/27 intl on hull.ac.uk course page.
United Kingdom,West Yorkshire,Leeds Beckett University,MBA,12,Management,19060,32783,Premium_OK,24,Graduate Route,program_total,https://www.leedsbeckett.ac.uk/courses/graduate-master-business-administration-mba/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Tyne and Wear,University of Sunderland,MSc Human Resource Management,12,Management,18000,30960,Borderline,24,Graduate Route,program_total,https://www.sunderland.ac.uk/postgraduate-fees,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. CIPD accredited.
United Kingdom,Tyne and Wear,University of Sunderland,MSc Engineering Management,12,Management,18000,30960,Borderline,24,Graduate Route,program_total,https://www.sunderland.ac.uk/postgraduate-fees,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,North Yorkshire,Teesside University,MSc Marketing,12,Business,17000,29240,Yes,24,Graduate Route,program_total,https://www.tees.ac.uk/sections/international/fees.cfm,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Midlands,Birmingham City University,MSc International Business,12,Business,18970,32628,Premium_OK,24,Graduate Route,program_total,https://www.bcu.ac.uk/courses/international-business-msc-2026-27,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
